ticker,mktshare,ipo_date
600493.SH,"272,000,000.00",4/21/2004
600495.SH,"1,208,190,886.00",5/26/2004
600496.SH,"1,510,445,200.00",6/5/2002
600497.SH,"1,667,560,890.00",4/20/2004
600498.SH,"1,046,918,474.00",8/23/2001
600499.SH,"705,732,161.00",10/10/2002
600500.SH,"2,083,012,671.00",3/1/2000
600501.SH,"421,283,600.00",6/15/2001
600502.SH,"531,910,099.00",4/15/2003
600503.SH,"1,602,290,000.00",7/9/2002
600505.SH,"364,567,500.00",5/30/2002
600506.SH,"147,706,873.00",12/26/2001
600507.SH,"1,326,092,985.00",9/30/2003
600508.SH,"722,718,000.00",8/29/2001
600509.SH,"905,696,586.00",2/28/2002
600510.SH,"795,522,700.00",6/18/2002
600511.SH,"478,800,000.00",11/27/2002
600512.SH,"1,018,037,229.00",12/26/2002
600513.SH,"168,909,035.00",3/19/2003
600515.SH,"422,774,136.00",8/6/2002
600516.SH,"1,719,160,378.00",8/30/2002
600517.SH,"1,244,522,290.00",10/10/2003
600518.SH,"4,397,428,966.00",3/19/2001
600519.SH,"1,256,197,800.00",8/27/2001
600520.SH,"158,430,000.00",1/8/2002
600521.SH,"793,137,771.00",3/4/2003
600522.SH,"862,767,523.00",10/24/2002
600523.SH,"288,793,800.00",12/27/2001
600525.SH,"1,090,308,460.00",12/2/2002
600526.SH,"547,404,672.00",7/22/2002
600527.SH,"802,089,390.00",11/27/2003
600528.SH,"1,459,200,000.00",5/28/2001
600529.SH,"257,380,111.00",6/3/2002
600530.SH,"312,000,000.00",7/2/2001
600531.SH,"295,250,776.00",7/30/2002
600532.SH,"516,065,720.00",10/31/2002
600533.SH,"1,050,000,000.00",3/28/2002
600535.SH,"1,080,475,878.00",8/23/2002
600536.SH,"494,562,782.00",5/17/2002
600537.SH,"588,179,634.00",1/23/2003
600538.SH,"464,401,185.00",1/14/2003
600539.SH,"230,000,000.00",8/24/2001
600540.SH,"362,248,703.00",1/7/2004
600543.SH,"321,120,000.00",3/24/2004
600545.SH,"675,785,778.00",12/3/2003
600546.SH,"1,982,456,140.00",7/31/2003
600547.SH,"1,423,072,408.00",8/28/2003
600548.SH,"2,180,770,326.00",12/25/2001
600549.SH,"1,081,574,000.00",11/7/2002
600550.SH,"1,534,607,067.00",2/28/2001
600551.SH,"505,825,296.00",9/5/2002
600552.SH,"358,994,679.00",11/8/2002
600555.SH,"1,303,500,000.00",3/28/2001
600556.SH,"394,793,708.00",8/7/2001
600557.SH,"513,707,601.00",9/18/2002
600558.SH,"598,403,221.00",2/27/2001
600559.SH,"140,000,000.00",10/29/2002
600560.SH,"223,645,500.00",9/19/2002
600561.SH,"237,064,000.00",7/16/2002
600562.SH,"257,061,566.00",1/28/2003
600563.SH,"225,000,000.00",12/10/2002
600565.SH,"2,345,861,984.00",7/23/2002
600566.SH,"781,454,701.00",8/22/2001
600567.SH,"3,766,939,612.00",12/18/2001
600568.SH,"506,604,529.00",5/18/2001
600569.SH,"2,393,684,489.00",8/20/2001
600570.SH,"617,805,180.00",12/16/2003
600571.SH,"219,839,609.00",11/1/2002
600572.SH,"1,673,820,000.00",4/12/2004
600573.SH,"250,000,000.00",2/26/2003
600575.SH,"2,884,013,936.00",3/28/2003
600576.SH,"479,804,798.00",2/20/2003
600577.SH,"1,955,324,246.00",9/11/2002
600578.SH,"4,617,320,954.00",5/10/2002
600579.SH,"392,070,637.00",8/9/2002
600580.SH,"1,110,527,236.00",6/6/2002
600581.SH,"766,448,935.00",8/16/2002
600582.SH,"2,069,294,446.00",5/15/2002
600583.SH,"4,421,354,800.00",2/5/2002
600584.SH,"984,570,000.00",6/3/2003
600585.SH,"5,299,302,579.00",2/7/2002
600586.SH,"1,422,707,400.00",8/15/2002
600587.SH,"406,428,091.00",9/27/2002
600588.SH,"1,459,187,410.00",5/18/2001
600589.SH,"601,730,000.00",6/12/2001
600590.SH,"619,245,072.00",7/3/2002
600592.SH,"399,553,571.00",8/5/2002
600593.SH,"92,000,000.00",7/11/2002
600594.SH,"791,927,400.00",3/23/2004
600595.SH,"1,741,540,403.00",6/26/2002
600596.SH,"679,184,633.00",9/6/2001
600597.SH,"1,230,636,739.00",8/28/2002
600598.SH,"1,777,679,909.00",3/29/2002
600599.SH,"166,000,000.00",8/28/2001
600600.SH,"1,350,982,795.00",8/27/1993
600601.SH,"2,194,891,204.00",12/19/1990
600602.SH,"1,172,943,082.00",12/19/1990
600603.SH,"194,641,920.00",1/13/1992
600604.SH,"760,297,079.00",3/27/1992
600605.SH,"147,344,592.00",3/27/1992
600606.SH,"12,168,154,385.00",3/27/1992
600608.SH,"328,861,441.00",3/27/1992
600609.SH,"1,092,667,132.00",7/24/1992
600610.SH,"1,071,274,605.00",8/5/1992
600611.SH,"1,576,081,909.00",8/7/1992
600612.SH,"523,117,764.00",8/14/1992
600613.SH,"534,071,628.00",8/20/1992
600614.SH,"1,532,156,732.00",8/28/1992
600615.SH,"188,020,508.00",9/10/1992
600616.SH,"514,619,192.00",9/29/1992
600617.SH,"1,008,163,692.00",10/13/1992
600618.SH,"1,156,399,976.00",11/13/1992
600619.SH,"819,095,466.00",11/16/1992
600620.SH,"457,784,742.00",11/17/1992
600621.SH,"524,082,351.00",12/2/1992
600622.SH,"514,303,802.00",12/3/1992
600623.SH,"1,830,252,707.00",12/4/1992
600624.SH,"526,701,546.00",1/5/1993
600626.SH,"710,242,816.00",1/7/1993
600628.SH,"531,799,270.00",1/19/1993
600629.SH,"359,060,190.00",2/9/1993
600630.SH,"424,861,597.00",2/9/1993
600633.SH,"1,188,287,590.00",3/4/1993
600634.SH,"575,732,081.00",3/4/1993
600635.SH,"2,467,304,675.00",3/4/1993
600636.SH,"446,941,905.00",3/16/1993
600637.SH,"2,626,538,616.00",3/16/1993
600638.SH,"561,163,988.00",3/26/1993
600639.SH,"1,122,412,893.00",3/26/1993
600640.SH,"535,364,544.00",4/7/1993
600641.SH,"806,158,748.00",4/7/1993
600642.SH,"4,552,038,316.00",4/16/1993
600643.SH,"1,437,139,844.00",4/26/1993
600644.SH,"538,400,659.00",4/26/1993
600645.SH,"386,255,314.00",5/4/1993
600647.SH,"139,143,550.00",5/4/1993
600648.SH,"1,135,349,124.00",5/4/1993
600649.SH,"2,987,523,518.00",5/18/1993
600650.SH,"551,610,107.00",6/7/1993
600651.SH,"985,220,002.00",12/19/1990
600652.SH,"832,703,498.00",12/19/1990
600653.SH,"1,746,380,317.00",12/19/1990
600654.SH,"1,283,020,992.00",12/19/1990
600655.SH,"1,437,321,976.00",9/2/1992
600656.SH,"190,343,678.00",12/19/1990
600657.SH,"1,524,260,442.00",5/24/1993
600658.SH,"580,097,402.00",5/24/1993
600660.SH,"2,508,617,532.00",6/10/1993
600661.SH,"259,076,526.00",6/14/1993
600662.SH,"1,053,362,191.00",6/14/1993
600663.SH,"1,867,684,000.00",6/28/1993
600664.SH,"1,917,483,289.00",6/29/1993
600665.SH,"864,122,521.00",7/9/1993
600666.SH,"767,078,900.00",7/12/1993
600667.SH,"1,191,274,272.00",7/28/1993
600668.SH,"344,083,828.00",7/28/1993
600671.SH,"121,778,885.00",8/23/1993
600673.SH,"2,468,873,909.00",9/17/1993
600674.SH,"4,402,140,480.00",9/24/1993
600675.SH,"1,867,059,398.00",9/24/1993
600676.SH,"862,373,924.00",9/28/1993
600677.SH,"416,428,086.00",9/28/1993
600678.SH,"348,990,000.00",10/8/1993
600679.SH,"353,619,662.00",10/8/1993
600680.SH,"382,225,337.00",10/18/1993
600681.SH,"251,477,550.00",10/18/1993
600682.SH,"818,397,755.00",10/18/1993
600683.SH,"740,777,597.00",10/25/1993
600684.SH,"711,217,269.00",10/28/1993
600685.SH,"1,413,506,378.00",10/28/1993
600686.SH,"606,738,511.00",11/8/1993
600687.SH,"1,078,539,429.00",11/8/1993
600688.SH,"10,800,000,000.00",11/8/1993
600689.SH,"200,991,343.00",11/8/1993
600690.SH,"6,123,154,268.00",11/19/1993
600691.SH,"1,756,786,906.00",11/19/1993
600692.SH,"351,764,064.00",11/19/1993
600693.SH,"449,114,574.00",11/22/1993
600694.SH,"293,718,653.00",11/22/1993
600695.SH,"713,200,000.00",11/22/1993
600696.SH,"340,565,550.00",12/6/1993
600697.SH,"159,088,075.00",12/6/1993
600698.SH,"971,817,440.00",12/6/1993
600699.SH,"689,369,800.00",12/6/1993
600701.SH,"498,781,936.00",5/28/1996
600702.SH,"337,300,000.00",5/24/1996
600703.SH,"2,393,084,883.00",5/28/1996
600704.SH,"995,995,186.00",6/6/1996
600705.SH,"3,732,698,442.00",5/16/1996
600706.SH,"179,509,675.00",5/16/1996
600707.SH,"736,757,688.00",5/20/1996
600708.SH,"1,080,699,386.00",6/6/1996
600710.SH,"640,284,000.00",7/1/1996
600711.SH,"1,497,052,305.00",5/31/1996
600712.SH,"544,655,360.00",6/26/1996
600713.SH,"897,425,598.00",7/1/1996
600714.SH,"288,176,273.00",6/6/1996
600715.SH,"824,564,500.00",7/1/1996
600716.SH,"740,600,634.00",7/2/1996
600717.SH,"1,674,769,120.00",6/14/1996
600718.SH,"1,227,594,245.00",6/18/1996
600719.SH,"202,299,800.00",7/16/1996
600720.SH,"776,290,282.00",7/16/1996
600721.SH,"248,524,307.00",6/26/1996
600722.SH,"680,319,676.00",6/26/1996
600723.SH,"658,407,554.00",7/16/1996
600724.SH,"1,445,241,071.00",7/16/1996
600725.SH,"616,235,000.00",7/2/1996
600726.SH,"1,966,675,153.00",7/1/1996
600727.SH,"350,986,607.00",7/2/1996
600728.SH,"499,766,874.00",7/16/1996
600729.SH,"406,528,465.00",7/2/1996
600730.SH,"293,328,001.00",7/26/1996
600731.SH,"327,314,098.00",8/2/1996
600732.SH,"446,383,080.00",8/16/1996
600733.SH,"197,586,000.00",8/16/1996
600734.SH,"351,558,394.00",8/8/1996
600735.SH,"375,992,296.00",7/26/1996
600736.SH,"1,194,292,932.00",8/15/1996
600737.SH,"2,051,876,155.00",7/31/1996
600738.SH,"368,867,627.00",8/2/1996
600739.SH,"1,529,709,816.00",8/19/1996
600740.SH,"765,700,000.00",8/8/1996
600741.SH,"2,583,200,175.00",8/26/1996
600742.SH,"211,523,400.00",8/26/1996
600743.SH,"1,817,661,006.00",9/9/1996
600744.SH,"1,781,124,274.00",9/5/1996
600745.SH,"483,320,350.00",8/28/1996
600746.SH,"306,421,452.00",9/18/1996
600747.SH,"1,464,328,399.00",9/16/1996
600748.SH,"1,083,370,873.00",9/25/1996
600749.SH,"189,137,931.00",10/15/1996
600750.SH,"300,000,000.00",9/23/1996
600751.SH,"2,899,337,783.00",9/9/1996
600753.SH,"128,000,000.00",9/27/1996
600754.SH,"804,517,740.00",10/11/1996
600755.SH,"1,664,470,022.00",10/3/1996
600756.SH,"278,747,280.00",9/23/1996
600757.SH,"1,213,650,273.00",10/3/1996
600758.SH,"207,681,760.00",10/29/1996
600759.SH,"2,263,507,518.00",10/8/1996
600760.SH,"344,940,390.00",10/11/1996
600761.SH,"616,817,335.00",10/9/1996
600763.SH,"160,320,000.00",10/30/1996
600764.SH,"329,726,984.00",11/4/1996
600765.SH,"778,003,200.00",11/6/1996
600766.SH,"224,226,822.00",10/28/1996
600767.SH,"341,010,182.00",11/15/1996
600768.SH,"133,747,200.00",11/11/1996
600769.SH,"374,977,200.00",11/1/1996
600770.SH,"1,300,000,000.00",11/20/1996
600771.SH,"277,808,438.00",11/5/1996
600773.SH,"729,213,663.00",11/8/1996
600774.SH,"174,575,386.00",11/8/1996
600775.SH,"913,838,529.00",11/18/1996
600776.SH,"1,256,000,064.00",11/26/1996
600777.SH,"625,423,279.00",11/21/1996
600778.SH,"311,491,352.00",12/3/1996
600779.SH,"488,545,698.00",12/6/1996
600780.SH,"1,146,502,523.00",12/5/1996
600781.SH,"177,592,864.00",12/18/1996
600782.SH,"1,393,448,106.00",12/25/1996
600783.SH,"744,359,294.00",12/25/1996
600784.SH,"568,177,846.00",12/25/1996
600785.SH,"225,631,280.00",1/8/1997
600787.SH,"1,859,828,384.00",1/21/1997
600789.SH,"581,575,475.00",2/26/1997
600790.SH,"1,046,993,520.00",2/28/1997
600791.SH,"452,880,000.00",1/30/1997
600792.SH,"989,923,600.00",1/23/1997
600793.SH,"105,300,000.00",2/20/1997
600794.SH,"1,191,574,157.00",3/6/1997
600795.SH,"19,650,397,845.00",3/18/1997
600796.SH,"301,402,144.00",4/8/1997
600797.SH,"821,711,995.00",4/18/1997
600798.SH,"1,030,850,948.00",4/23/1997
600800.SH,"611,271,047.00",12/6/1993
600801.SH,"1,497,571,325.00",1/3/1994
600802.SH,"381,873,666.00",1/3/1994
600803.SH,"985,785,043.00",1/3/1994
600804.SH,"1,400,454,049.00",1/3/1994
600805.SH,"850,894,494.00",1/3/1994
600806.SH,"531,081,103.00",1/3/1994
600807.SH,"856,634,731.00",1/3/1994
600808.SH,"7,700,681,186.00",1/6/1994
600809.SH,"865,848,266.00",1/6/1994
600810.SH,"442,280,000.00",1/6/1994
600811.SH,"1,666,805,374.00",1/6/1994
600812.SH,"1,630,804,729.00",1/14/1994
600814.SH,"715,026,758.00",1/14/1994
600815.SH,"958,969,989.00",1/28/1994
600816.SH,"1,769,889,828.00",1/28/1994
600817.SH,"160,910,082.00",1/28/1994
600818.SH,"321,447,910.00",1/28/1994
600819.SH,"934,916,069.00",1/28/1994
600820.SH,"3,144,096,094.00",1/28/1994
600821.SH,"416,268,225.00",1/28/1994
600822.SH,"495,972,914.00",2/4/1994
600823.SH,"1,762,193,007.00",2/4/1994
600824.SH,"1,054,027,073.00",2/4/1994
600825.SH,"1,044,887,850.00",2/4/1994
600826.SH,"420,642,288.00",2/4/1994
600827.SH,"1,722,495,752.00",2/4/1994
600828.SH,"570,439,657.00",2/24/1994
600829.SH,"579,888,597.00",2/24/1994
600830.SH,"454,322,747.00",2/24/1994
600831.SH,"563,438,537.00",2/24/1994
600833.SH,"223,086,347.00",2/24/1994
600834.SH,"477,381,905.00",2/24/1994
600835.SH,"1,022,739,308.00",2/24/1994
600836.SH,"331,376,536.00",2/24/1994
600837.SH,"11,501,700,000.00",2/24/1994
600838.SH,"400,881,981.00",2/24/1994
600839.SH,"4,616,244,222.00",3/11/1994
600841.SH,"866,689,830.00",3/11/1994
600843.SH,"548,589,600.00",3/11/1994
600844.SH,"778,620,618.00",3/11/1994
600845.SH,"364,131,576.00",3/11/1994
600846.SH,"624,761,516.00",3/11/1994
600847.SH,"158,033,400.00",3/24/1994
600848.SH,"775,727,640.00",3/24/1994
600850.SH,"321,744,887.00",3/24/1994
600851.SH,"1,207,056,692.00",4/4/1994
600853.SH,"536,807,658.00",4/4/1994
600854.SH,"519,458,538.00",4/25/1994
600855.SH,"331,617,425.00",4/25/1994
600856.SH,"567,165,575.00",4/25/1994
600857.SH,"224,319,919.00",4/25/1994
600858.SH,"520,066,589.00",5/6/1994
600859.SH,"462,768,088.00",5/6/1994
600860.SH,"422,000,000.00",5/6/1994
600861.SH,"316,804,949.00",5/20/1994
600862.SH,"637,928,488.00",5/20/1994
600863.SH,"5,807,745,000.00",5/20/1994
600864.SH,"546,378,196.00",8/9/1994
600865.SH,"376,240,316.00",8/9/1994
600866.SH,"645,393,465.00",8/18/1994
600867.SH,"1,135,831,101.00",8/24/1994
600868.SH,"1,898,148,679.00",9/12/1994
600869.SH,"990,043,368.00",2/6/1995
600870.SH,"523,199,665.00",2/28/1995
600871.SH,"14,142,660,995.00",4/11/1995
600872.SH,"796,637,194.00",1/24/1995
600873.SH,"3,108,226,603.00",2/17/1995
600874.SH,"1,427,228,430.00",6/30/1995
600875.SH,"2,336,900,368.00",10/10/1995
600876.SH,"500,018,242.00",10/31/1995
600877.SH,"687,282,040.00",10/13/1995
600879.SH,"1,039,537,037.00",11/15/1995
600880.SH,"1,093,332,092.00",11/15/1995
600881.SH,"2,599,945,737.00",11/15/1995
600882.SH,"399,238,045.00",12/6/1995
600883.SH,"236,088,000.00",12/8/1995
600884.SH,"410,858,247.00",1/30/1996
600885.SH,"531,972,537.00",2/5/1996
600886.SH,"6,786,023,347.00",1/18/1996
600887.SH,"6,128,742,066.00",3/12/1996
600888.SH,"641,225,872.00",2/15/1996
600889.SH,"307,069,284.00",3/8/1996
600890.SH,"579,194,925.00",3/18/1996
600891.SH,"325,528,945.00",3/25/1996
600892.SH,"63,125,000.00",3/15/1996
600893.SH,"1,948,718,750.00",4/8/1996
600894.SH,"859,946,895.00",3/28/1996
600895.SH,"1,548,689,550.00",4/22/1996
600896.SH,"581,315,773.00",5/3/1996
600897.SH,"297,810,000.00",5/31/1996
600898.SH,"252,523,820.00",4/18/1996
600900.SH,"16,500,000,000.00",11/18/2003
600917.SH,"1,556,000,000.00",9/30/2014
600958.SH,"5,281,742,921.00",3/23/2015
600959.SH,"2,988,099,845.00",4/28/2015
600960.SH,"524,719,390.00",4/7/2004
600961.SH,"527,457,914.00",8/30/2004
600962.SH,"262,210,000.00",6/22/2004
600963.SH,"1,043,159,148.00",5/25/2004
600965.SH,"818,700,955.00",7/13/2004
600966.SH,"1,336,844,288.00",6/8/2004
600967.SH,"822,827,999.00",5/18/2004
600969.SH,"264,321,774.00",4/8/2004
600970.SH,"1,093,297,260.00",4/12/2005
600971.SH,"1,000,004,070.00",8/17/2004
600973.SH,"414,370,957.00",8/2/2004
600975.SH,"326,337,792.00",6/9/2004
600976.SH,"153,398,600.00",4/19/2004
600978.SH,"1,482,870,004.00",8/24/2004
600979.SH,"717,892,146.00",9/6/2004
600980.SH,"130,000,000.00",5/12/2004
600981.SH,"516,106,500.00",6/30/2004
600982.SH,"746,930,000.00",7/6/2004
600983.SH,"766,439,000.00",7/27/2004
600984.SH,"548,814,065.00",7/7/2004
600985.SH,"262,854,744.00",4/28/2004
600986.SH,"868,886,423.00",4/26/2004
600987.SH,"635,310,000.00",8/9/2004
600988.SH,"713,190,748.00",4/14/2004
600990.SH,"136,702,040.00",5/10/2004
600992.SH,"245,090,000.00",5/14/2004
600993.SH,"431,053,891.00",5/17/2004
600995.SH,"478,526,400.00",6/15/2004
600997.SH,"1,234,640,000.00",6/2/2004
600998.SH,"1,647,009,434.00",11/2/2010
600999.SH,"5,808,135,529.00",11/17/2009
601000.SH,"2,248,438,460.00",7/5/2010
601001.SH,"1,673,700,000.00",6/23/2006
601002.SH,"792,690,000.00",1/26/2007
601003.SH,"2,562,793,200.00",2/27/2007
601005.SH,"4,436,022,580.00",2/28/2007
601006.SH,"14,866,791,491.00",8/1/2006
601007.SH,"300,000,000.00",4/6/2007
601008.SH,"1,015,215,101.00",4/26/2007
601009.SH,"3,365,955,526.00",7/19/2007
601010.SH,"1,848,000,000.00",6/3/2011
601011.SH,"1,367,500,000.00",3/9/2011
601012.SH,"1,771,493,475.00",4/11/2012
601015.SH,"620,000,000.00",11/5/2014
601016.SH,"1,777,780,000.00",9/29/2014
601018.SH,"12,800,000,000.00",9/28/2010
601021.SH,"400,000,000.00",1/21/2015
601028.SH,"786,237,760.00",11/7/2011
601038.SH,"995,900,000.00",8/8/2012
601058.SH,"1,042,698,734.00",6/30/2011
601069.SH,"636,000,000.00",1/22/2015
601088.SH,"19,889,620,455.00",10/9/2007
601098.SH,"1,796,000,000.00",10/28/2010
601099.SH,"3,530,467,026.00",12/28/2007
601100.SH,"630,000,000.00",10/28/2011
601101.SH,"1,199,998,272.00",3/31/2010
601106.SH,"6,538,000,000.00",2/9/2010
601107.SH,"3,058,060,000.00",7/27/2009
601111.SH,"13,084,751,004.00",8/18/2006
601113.SH,"833,050,000.00",5/9/2011
601116.SH,"410,758,800.00",3/2/2011
601117.SH,"4,933,000,000.00",1/7/2010
601118.SH,"3,931,171,600.00",1/7/2011
601126.SH,"406,586,000.00",12/31/2010
601137.SH,"215,000,000.00",1/27/2011
601139.SH,"2,178,025,146.00",12/25/2009
601158.SH,"4,800,000,000.00",3/29/2010
601166.SH,"19,052,336,751.00",2/5/2007
601168.SH,"2,383,000,000.00",7/12/2007
601169.SH,"12,672,229,737.00",9/19/2007
601177.SH,"400,060,000.00",10/11/2010
601179.SH,"5,125,882,352.00",1/28/2010
601186.SH,"13,579,541,500.00",3/10/2008
601188.SH,"1,315,878,571.00",3/19/2010
601198.SH,"2,504,000,000.00",2/26/2015
601199.SH,"233,800,000.00",3/17/2011
601208.SH,"615,760,000.00",5/20/2011
601211.SH,"7,625,000,000.00",6/26/2015
601216.SH,"3,686,400,000.00",2/22/2011
601218.SH,"991,760,000.00",5/6/2011
601222.SH,"406,601,571.00",8/8/2011
601225.SH,"10,000,000,000.00",1/28/2014
601226.SH,"1,155,000,000.00",12/11/2014
601231.SH,"2,175,923,580.00",2/20/2012
601233.SH,"963,600,000.00",5/18/2011
601238.SH,"6,435,020,097.00",3/29/2012
601258.SH,"6,480,113,402.00",4/28/2011
601288.SH,"324,794,117,000.00",7/15/2010
601311.SH,"851,635,750.00",6/2/2011
601313.SH,"400,406,571.00",1/16/2012
601318.SH,"18,280,241,410.00",3/1/2007
601328.SH,"74,262,726,645.00",5/15/2007
601333.SH,"7,083,537,000.00",12/22/2006
601336.SH,"3,119,546,600.00",12/16/2011
601339.SH,"1,500,000,000.00",6/12/2012
601368.SH,"735,810,898.00",6/12/2015
601369.SH,"1,638,770,233.00",4/28/2010
601377.SH,"5,200,000,000.00",10/13/2010
601388.SH,"533,000,000.00",4/23/2012
601390.SH,"22,844,301,543.00",12/3/2007
601398.SH,"356,406,257,089.00",10/27/2006
601515.SH,"1,112,000,000.00",2/16/2012
601518.SH,"1,213,200,000.00",3/19/2010
601519.SH,"1,987,700,000.00",1/28/2011
601555.SH,"2,700,000,000.00",12/12/2011
601558.SH,"6,030,600,000.00",1/13/2011
601566.SH,"574,637,150.00",5/30/2011
601567.SH,"1,198,598,250.00",6/15/2011
601579.SH,"400,000,000.00",8/25/2014
601588.SH,"3,367,020,000.00",10/16/2006
601599.SH,"377,427,123.00",5/27/2011
601600.SH,"14,903,798,236.00",4/30/2007
601601.SH,"9,062,000,000.00",12/25/2007
601607.SH,"2,688,910,538.00",3/24/1994
601608.SH,"4,110,000,000.00",7/6/2012
601616.SH,"933,300,750.00",2/1/2011
601618.SH,"19,110,000,000.00",9/21/2009
601628.SH,"28,264,705,000.00",1/9/2007
601633.SH,"3,042,423,000.00",9/28/2011
601636.SH,"2,525,429,500.00",8/12/2011
601666.SH,"2,361,164,982.00",11/23/2006
601668.SH,"30,000,000,000.00",7/29/2009
601669.SH,"13,754,633,484.00",10/18/2011
601677.SH,"417,756,000.00",9/19/2011
601678.SH,"990,000,000.00",2/23/2010
601688.SH,"7,162,768,800.00",2/26/2010
601689.SH,"649,100,000.00",3/19/2015
601699.SH,"2,991,409,200.00",9/22/2006
601700.SH,"1,133,362,500.00",1/18/2011
601717.SH,"1,621,122,000.00",8/3/2010
601718.SH,"3,857,000,000.00",8/16/2010
601727.SH,"12,823,888,523.00",12/5/2008
601766.SH,"27,288,758,333.00",8/18/2008
601777.SH,"1,256,353,379.00",11/25/2010
601788.SH,"3,906,698,839.00",8/18/2009
601789.SH,"488,040,000.00",8/16/2011
601798.SH,"354,528,198.00",6/22/2011
601799.SH,"239,650,000.00",2/1/2011
601800.SH,"16,174,735,425.00",3/9/2012
601801.SH,"910,000,000.00",1/18/2010
601808.SH,"4,771,592,000.00",9/28/2007
601818.SH,"46,679,095,000.00",8/18/2010
601857.SH,"183,020,977,818.00",11/5/2007
601866.SH,"11,683,125,000.00",12/12/2007
601872.SH,"5,299,458,112.00",12/1/2006
601877.SH,"1,314,906,385.00",1/21/2010
601880.SH,"4,426,000,000.00",12/6/2010
601886.SH,"1,154,050,000.00",8/18/2011
601888.SH,"976,237,772.00",10/15/2009
601890.SH,"959,400,000.00",12/28/2010
601898.SH,"13,258,663,400.00",2/1/2008
601899.SH,"21,572,813,650.00",4/25/2008
601901.SH,"8,232,101,395.00",8/10/2011
601908.SH,"1,719,540,544.00",9/8/2011
601918.SH,"2,590,541,800.00",12/19/2007
601919.SH,"10,216,274,357.00",6/26/2007
601928.SH,"2,544,900,000.00",11/30/2011
601929.SH,"1,555,400,596.00",2/23/2012
601933.SH,"4,067,536,108.00",12/15/2010
601939.SH,"250,010,977,486.00",9/25/2007
601958.SH,"3,226,604,400.00",4/17/2008
601965.SH,"961,179,867.00",6/11/2012
601968.SH,"833,333,300.00",6/11/2015
601969.SH,"1,866,670,000.00",12/9/2014
601985.SH,"15,565,430,000.00",6/10/2015
601988.SH,"294,387,791,241.00",7/5/2006
601989.SH,"18,361,665,066.00",12/16/2009
601991.SH,"13,310,037,578.00",12/20/2006
601992.SH,"4,784,640,284.00",3/1/2011
601996.SH,"468,912,000.00",9/29/2011
601998.SH,"46,787,327,034.00",4/27/2007
601999.SH,"550,914,700.00",12/21/2007
603000.SH,"1,105,691,056.00",4/27/2012
603001.SH,"400,980,000.00",4/26/2012
603002.SH,"400,000,000.00",5/18/2012
603003.SH,"202,000,000.00",8/17/2012
603005.SH,"226,696,955.00",2/10/2014
603006.SH,"80,000,000.00",6/30/2014
603008.SH,"315,000,000.00",7/17/2012
603009.SH,"106,670,000.00",7/18/2014
603010.SH,"100,000,000.00",10/10/2014
603011.SH,"179,500,000.00",11/7/2014
603012.SH,"318,280,000.00",3/20/2015
603015.SH,"200,100,000.00",3/3/2015
603017.SH,"122,340,000.00",12/31/2014
603018.SH,"104,000,000.00",10/13/2014
603019.SH,"300,000,000.00",11/6/2014
603020.SH,"160,000,000.00",3/25/2015
603021.SH,"105,400,000.00",4/23/2015
603022.SH,"80,000,000.00",5/18/2015
603023.SH,"120,000,000.00",5/27/2015
603025.SH,"447,000,000.00",4/22/2015
603026.SH,"202,680,000.00",5/29/2015
603030.SH,"160,000,000.00",3/20/2015
603066.SH,"100,000,000.00",6/11/2015
603077.SH,"3,312,238,578.00",7/31/2012
603085.SH,"100,000,000.00",6/30/2015
603088.SH,"80,000,000.00",11/11/2014
603099.SH,"266,670,000.00",8/22/2014
603100.SH,"395,000,000.00",8/5/2014
603108.SH,"94,126,316.00",5/27/2015
603111.SH,"295,353,300.00",8/1/2014
603116.SH,"408,800,000.00",6/29/2015
603117.SH,"410,500,000.00",6/29/2015
603118.SH,"300,000,000.00",2/25/2015
603123.SH,"524,144,222.00",5/3/2012
603126.SH,"610,500,000.00",7/31/2014
603128.SH,"800,000,000.00",5/29/2012
603158.SH,"106,670,000.00",3/20/2015
603166.SH,"433,500,000.00",11/27/2014
603167.SH,"481,400,000.00",9/6/2012
603168.SH,"163,375,000.00",7/2/2014
603169.SH,"945,848,416.00",10/9/2014
603188.SH,"576,000,000.00",9/9/2014
603198.SH,"800,000,000.00",5/28/2015
603199.SH,"110,680,000.00",3/26/2015
603222.SH,"160,000,000.00",2/17/2015
603223.SH,"120,000,000.00",6/30/2015
603227.SH,"329,350,000.00",5/15/2015
603268.SH,"88,000,000.00",3/19/2015
603288.SH,"2,706,246,000.00",2/11/2014
603300.SH,"202,670,000.00",5/29/2015
603306.SH,"140,000,000.00",9/26/2014
603308.SH,"400,010,000.00",1/22/2014
603309.SH,"200,000,000.00",3/2/2015
603311.SH,"210,000,000.00",5/18/2015
603315.SH,"100,000,000.00",4/24/2015
603318.SH,"120,400,000.00",4/24/2015
603328.SH,"489,000,000.00",7/1/2014
603333.SH,"520,005,000.00",5/7/2012
603338.SH,"162,500,000.00",3/25/2015
603355.SH,"401,000,000.00",5/13/2015
603366.SH,"800,000,000.00",5/21/2012
603368.SH,"112,500,000.00",12/4/2014
603369.SH,"501,800,000.00",7/3/2014
603399.SH,"499,250,649.00",8/24/2012
603456.SH,"207,780,000.00",10/10/2014
603518.SH,"147,980,000.00",12/3/2014
603519.SH,"80,000,000.00",3/19/2015
603555.SH,"614,000,000.00",1/24/2014
603558.SH,"300,000,000.00",1/27/2015
